state_calc,year_group,mean_stigma_ahs,mean_stigma_ahs_se,mean_stigma_gss,mean_stigma_gss_se,mean_stigma_family,mean_stigma_family_se,mean_knowledge_aware,mean_knowledge_aware_se,mean_risk_behavior,mean_risk_behavior_se,mean_talkhiv,mean_talkhiv_se,mean_illicit,mean_illicit_se,mean_homeless_col,mean_homeless_col_se,mean_insur_bin,mean_insur_bin_se,mean_urbrur,mean_urbrur_se,mean_out_gi,mean_out_gi_se,mean_out_gid,mean_out_gid_se,mean_out_gic,mean_out_gic_se,mean_seehcp,mean_seehcp_se,n
IN,2023-2024,0.1271454543519788,0.04740510595653907,0.432484812161651,0.07145416765940707,0.23974390746065583,0.05835479809760281,0.43391014510250703,0.06621249409415382,0.40869825667248394,0.06313146548528945,0.13008909776392705,0.06688180455307816,0.32140989889764016,0.06016331279940519,0.20152605970867507,0.052541504809800674,0.889074449318652,0.04315490537510966,0.8756575710658051,0.06376377450766642,0.8539230514216046,0.046158853383605626,0.6973849264020361,0.06649579201150722,0.7643975430593135,0.06180459646624801,0.722572691564541,0.059809412688342854,114
KS,2015-2016,0.41656670305522403,0.16231195276379165,0.510928098047733,0.2142114954997533,0.32704693299354126,0.1681001704287774,0.4738126537408987,0.08752641517635872,0.15391235198388623,0.052529348551100204,0.18564386329419397,0.08015628178302374,0.3022375709465508,0.07527204334986616,0.23297397761643626,0.1485899681380185,0.8201284984894228,0.0500905777450389,0.8354792387418034,0.04528892776382961,0.9746571760400803,0.016305855806088593,0.6876665579326681,0.0769287300429227,0.8294089695263023,0.06343508296449321,0.8657691055423478,0.036626576361984145,128
KS,2017-2018,0.17436976497811835,0.040236197938014785,0.42719332384187514,0.0555771689490964,0.32610107230262214,0.051832055704714906,0.32277211756197094,0.05455257125945175,0.1375042871647457,0.03520745093139716,0.12348712126617842,0.032427311844727344,0.24051967171131985,0.04039927553119481,0.11082719874592091,0.034396840247140625,0.8692630401657242,0.03978973762874714,0.6951119230700843,0.05324432304713534,0.9399488695432561,0.025187747758219543,0.6327503955563794,0.08068282101496134,0.7062794060549279,0.08602374590587403,0.8162956703713896,0.05667511768972375,145
KS,2019-2020,0.12649447269177977,0.039801087835024396,0.4423821243865587,0.08026680352025814,0.4130358222535247,0.08147152100365948,0.5641670614592924,0.08006641521513765,0.21947474142319817,0.06911032055686782,0.18034605510852114,0.06751076719382673,0.3113270385467229,0.06980441503634488,0.035161589182976516,0.019180704394734543,0.6949280323955122,0.0730990989084085,0.8622998943759496,0.046202836550313445,0.9094859493674083,0.05770799459484187,0.7614647620544596,0.0628725618848566,0.8579884059175878,0.048360205386999734,0.8982300390223353,0.03956934394692311,71
KS,2021-2022,0.053490371782716505,0.029751762561017588,0.33193805013297256,0.08787938631561024,0.353982031925942,0.09337559666751336,0.34158699363738815,0.08139485642642022,0.1895584324605416,0.05347980276206858,0.055629882564689884,0.03502472605258569,0.23061353817826427,0.061165625789549954,0.08478329845900359,0.05275261632397487,0.7704745217264182,0.10243744877624468,0.8534528881071479,0.05624793342806561,0.8174503596424079,0.10543166510311011,0.591506717641429,0.0861830028288531,0.7374009581432164,0.08566565389458336,0.8684389188244829,0.047124472423534895,79
KS,2023-2024,0.166785395272654,0.07327803189374647,0.6572881126394445,0.10493212921547522,0.31229345586240076,0.12399238052567398,0.6596962931125047,0.11205727687909046,0.3769998797108962,0.10297724076047383,0.18648009564415274,0.11881064231658647,0.5873383515766748,0.10168489414842442,0.08287458673349972,0.07777363341539066,0.9171254132665002,0.07777363341539066,0.8227108738476464,0.11775434445110514,0.9426844196270803,0.031181889236740003,0.7543768732961141,0.09624989302712074,0.8517008497987638,0.0738639205209932,0.9063185352394985,0.07928208983364274,57
KY,2015-2016,0.33539368164143357,0.11554199875648696,0.46900507220312526,0.12813348286697712,0.4712642420817623,0.1285492434557772,0.5580294767698115,0.06728591937286645,0.28719229807667745,0.06760708170861182,0.1790192992087507,0.06348455473508241,0.25503761908942985,0.05773177824671319,0.011528835931848027,0.010816321319592896,0.9033128647311746,0.03598761291098706,0.7259856807283973,0.05983181325058,0.9127245267522919,0.0411552411927383,0.782883252641863,0.049184876990947694,0.8080656094412848,0.05262428079851528,0.9366161535027178,0.02558175238953277,172
KY,2017-2018,0.11392694888702214,0.031467418034070264,0.3799140013975433,0.05099448070001053,0.377950472186515,0.058638908934832354,0.27981067465789883,0.050140401876999675,0.22138143465521443,0.042422212396949883,0.12080999017934753,0.03986403344518386,0.3437035602580442,0.055866897053225326,0.042106105786735695,0.016401089417835888,0.8711363590618764,0.05393870085553272,0.7312037941707894,0.05724779967752924,0.9509516806152705,0.016083154845802007,0.7045286731586278,0.06163740026661574,0.800780704266172,0.05197406635079629,0.8622008034214593,0.061376243365711576,242
KY,2019-2020,0.09267684878022431,0.03139876924307778,0.47306764732575896,0.07329459629331647,0.29130738820783963,0.05700898070136235,0.45891643726971354,0.07578946077393571,0.20907941869309027,0.06552182611841555,0.07856035561794528,0.028229062687242783,0.26530882813229917,0.05469432198541045,0.03197898027490599,0.02262369972031381,0.7524647450497626,0.052241061823725836,0.7691194126748202,0.058368611778704775,0.880212125013933,0.060810769475763624,0.5774409981783364,0.07610966843605656,0.8122658207792601,0.0551617342613756,0.9295389764213624,0.026246230504060827,125
KY,2021-2022,0.05787217515890571,0.03560589850528474,0.2902573656265226,0.09446333274677163,0.4033412727303863,0.10092723523666856,0.6057877086245792,0.09237152308856754,0.2666341854548863,0.07451950240948554,0.12892023763937224,0.06863250859197763,0.30773606236475126,0.08440183354678926,0.0812300792136646,0.06162409803916238,0.9831774590919808,0.013101063393831306,0.6656691053031056,0.08724125130600478,0.9779476701989087,0.012951974492202516,0.6913475885551001,0.08559997336910095,0.8298080741736183,0.05615803165595909,0.7980759008371725,0.08105117500507923,117
KY,2023-2024,0.17237483713222168,0.0708622483265326,0.4229673140595344,0.09035659846593153,0.21839617373072534,0.07192688635910616,0.5318431500070055,0.08499923843512198,0.42533116339623595,0.07977135310127441,0.08154958711634114,0.054799405631587736,0.4374675956129472,0.08058316200033877,0.20669494190359577,0.07588376749122411,0.9923506571903552,0.0055067753637805545,0.7593931005564958,0.09704528129355694,0.9121946826168236,0.042228762373310684,0.805733043594425,0.06883053152108103,0.7873496996205837,0.06387912899381437,0.8104484653799394,0.07217792197446031,77
LA,2015-2016,0.324040621983938,0.12005474649548288,0.5884151012203759,0.13670438543252464,0.47117706826135025,0.13147341255093575,0.5233648472092656,0.06880919015627601,0.14129518190564236,0.03384243742850314,0.1861514354319278,0.04700213583396516,0.240191318866128,0.04867473691845984,0.1583356746687664,0.06766570678306728,0.6523858895285664,0.07044496791175824,0.8212729308207871,0.059676130937480906,0.9733404792848264,0.015310235192017286,0.6985476234212603,0.0674063146681191,0.7794301497668641,0.06519259250844456,0.9048798932290304,0.032976490838775074,149
LA,2017-2018,0.07977943148649835,0.03275640569621953,0.33408876463165316,0.06454813036716721,0.15554256987476373,0.03235977617328633,0.26871295942500434,0.05498998458229533,0.3315598056010173,0.060100120468244554,0.204268404157024,0.04828607191611045,0.32101540905746423,0.058955771985329614,0.0922412272871364,0.029051942380875977,0.8140998847739805,0.05973697491151947,0.8923368663220282,0.0383075962101891,0.907758852885549,0.03814080259261262,0.7335440715939904,0.058309041720057055,0.9203428054189182,0.03407859307252178,0.9091171005370482,0.02660476215645518,190
LA,2019-2020,0.05517127778580895,0.020509940257058462,0.23428830130211994,0.054498533425394076,0.1361865142050712,0.031086914849525485,0.5654523532186773,0.07120086307432816,0.20554742519988206,0.05280798314982145,0.32769032792818353,0.06494192123838424,0.36694444869705956,0.06621786683583114,0.08250198247669847,0.04668786489416033,0.7782947988271379,0.05841433390591081,0.9210350493467336,0.02848236396386842,0.9487065585566415,0.020444567579954897,0.7230108285737319,0.06689453318377203,0.7600813744281434,0.05763881398831265,0.8687838415854016,0.04754736106387509,135
LA,2021-2022,0.07344980768679693,0.039461909440699335,0.36364288705378023,0.08335843270181172,0.22826600272017203,0.0668295944523442,0.5716271100985212,0.09803528863041538,0.3205361474558941,0.07423136876350983,0.2048923613921531,0.06910321773994564,0.30307815189669385,0.07102222832127943,0.17907873733675003,0.07016351228837032,0.9153133054623958,0.045995025804196454,0.9222912362326541,0.040584540860031236,0.9578262231375075,0.02214229182204246,0.7994500988863874,0.08010064336131964,0.8491414095753043,0.06877395150493634,0.874959232578532,0.06325436722640403,114
LA,2023-2024,0.0984487660189859,0.03712603537576312,0.47340634071002796,0.08624449404205621,0.08514788077121015,0.05093913575703627,0.49569935506577206,0.09112370961058797,0.3366886067026798,0.07437494521432411,0,0,0.3381391660193716,0.07219556631102898,0.2124982038899148,0.07206914233645251,0.9530119503843727,0.026938588569313863,0.8634475494669912,0.10445810815269989,0.867717465939748,0.05083344312267542,0.8211566436799187,0.06655365666553087,0.8534726309420249,0.05656370317151195,0.7939812739837732,0.07029195307754224,66
MA,2015-2016,0.20522328855718153,0.06547535651932644,0.5496342472520507,0.09013137050339601,0.502616024696385,0.09151442356391397,0.6252840686910988,0.04306581789597599,0.17540102352406822,0.030998121559062432,0.12459482003953645,0.025712417829606843,0.34141023666118686,0.04148277185149883,0.06209442011524146,0.026134516971503003,0.9344983105667808,0.020212069182597794,0.9911431563527873,0.004424131630253587,0.9190167175314409,0.02742602838169521,0.7925955739483471,0.03378639296859213,0.8009133181304929,0.04235629277985488,0.9317472317352845,0.01642494685315461,397
MA,2017-2018,0.06829148159298737,0.02312363437411045,0.34416922300309377,0.039853662524850925,0.1759358311193321,0.03213943871473511,0.3947775788891367,0.041593061863520596,0.22964779887829292,0.032589637369283476,0.14447236384238632,0.03014128192656284,0.4113066191133181,0.040341102312363014,0.07350639448313497,0.019219590242868182,0.9363769252334967,0.01945457840578704,0.9944934277556167,0.005495279137372673,0.9135221662925355,0.03162621481353063,0.7913468653985928,0.038966306981534866,0.7949726675409777,0.0400365336154386,0.8873330414668792,0.02800093488555038,378
MA,2019-2020,0.06620832492927135,0.03727580836045811,0.37035862265678415,0.0632497763444208,0.1638967238485561,0.04755362632584642,0.72150152630177,0.06143366930596917,0.23739622288870652,0.05799144406972842,0.11782977167240277,0.046120274305180516,0.30985603542843493,0.05712582672442506,0.04394288490880674,0.019373431461796802,0.7746951785771862,0.05422684032348278,0.9961755585671375,0.003844486019404784,0.9822505837368479,0.009378041163793375,0.7778108530313378,0.05815201098752851,0.8024304358710308,0.06309691479930792,0.9398370308581946,0.03360472045983146,145
MA,2021-2022,0.022981727744050762,0.00910687373131798,0.30027653760000206,0.047167414037040195,0.2356910776210227,0.05094676012435368,0.6630735281574903,0.05092098942572744,0.28440004501483107,0.04752983661051494,0.10303214423414384,0.03857029829953115,0.3078299360710852,0.04994987981585344,0.050258861680042066,0.026606682063314985,0.969410540151823,0.020221698905484014,0.9808507941514923,0.0118490114400932,0.9050662933383401,0.03332202880476529,0.8533430177843963,0.036808736478603644,0.8612043409003795,0.03364451420641126,0.9109811264827276,0.03010218564010515,256
MA,2023-2024,0.08297806059141805,0.04204957341277906,0.40187970854637844,0.06695519162905221,0.0887898796832828,0.03293141775122658,0.747950811749811,0.05582858030766419,0.3675177416467187,0.0577143210234567,0.0771711620745831,0.057709661241319696,0.3814522790096036,0.06251274485354749,0.042163418740028144,0.02572820135394406,0.9821705030711958,0.012572372098810338,0.9963088021245363,0.0037417795326721947,0.9575451464555088,0.0195258305273524,0.896858477287634,0.03627624512452931,0.8173111435726605,0.04923873672818046,0.9096371445367626,0.0302619633860222,160
MD,2015-2016,0.2621654530353558,0.12465057651855013,0.5144708808694801,0.11592063131823177,0.3977656814646457,0.11438597258561521,0.5761597272925955,0.0496786176663678,0.2751250602305896,0.04803571605056294,0.22393049104164256,0.04769929390582441,0.3464067087668936,0.049886241603165314,0.01795415866771164,0.011756137965973431,0.9046452065178734,0.0234673657809003,0.9734213038996413,0.02211513167555983,0.9361130814536173,0.023620102686638323,0.7905560922447517,0.037564327286198684,0.7430731250820988,0.04773586373271824,0.9202033841983748,0.024183193368605322,279
MD,2017-2018,0.1249204028678102,0.038844696146011305,0.30966364152375686,0.04701544402715873,0.20151207129125107,0.03972691204745468,0.3951890207978012,0.04895876967557099,0.19119448701988692,0.03414852241653916,0.16246093138875092,0.033830608612887544,0.349445987752631,0.04455659871530941,0.08532814321297122,0.03458194532512676,0.9504833886743574,0.022033712810614618,0.9942421700984854,0.00287764580898357,0.9290430802655926,0.02242455633628231,0.8007167274560159,0.0439505717824947,0.8233811464890974,0.05131892633876078,0.9040527593051787,0.028400348943641605,291
MD,2019-2020,0.08343887284060811,0.025056926943832387,0.3610492355799106,0.048537806792628015,0.20821311211950935,0.03639304764292096,0.5898530640885397,0.05639932133137693,0.26326103438585,0.0434947510090766,0.19058097328067147,0.037492050951359886,0.21609801017336283,0.04101915890978293,0.12156725396680558,0.041283298601093484,0.763643974891645,0.04151844741716179,0.9773506928131209,0.016782634777566058,0.9365156077500144,0.024914828284376248,0.772072599670617,0.04189584047249319,0.8159207185538478,0.04048013052713577,0.8552525831193394,0.041043136271501995,202
MD,2021-2022,0.08591581951322333,0.04118763749084384,0.4189710160253736,0.06270358959723538,0.1750934771981043,0.042911023864214276,0.6078888569650612,0.06385688527919695,0.39984831480598926,0.05561792573785587,0.11433083035679859,0.040427404315125655,0.24505637541338063,0.04481895490215393,0.10497884864155214,0.03184764673879801,0.9419169077118295,0.023244945135352833,0.9865420904000008,0.0075341057752073585,0.9268562914999651,0.034530423690952196,0.7566443372934702,0.05575255295580351,0.7835708320587628,0.052098454492285874,0.8514332396138206,0.043968189532321754,221
MD,2023-2024,0.08303653808110115,0.029707059167141482,0.31803032823538735,0.06004226643833887,0.20783676858289013,0.04842954461604959,0.6870663650469843,0.07014576829733514,0.45406985141424194,0.06490659467368873,0.2605815430759951,0.0942981652784393,0.3366211224867174,0.06349195219713409,0.20118736848489624,0.05407629363355155,0.9378315663930974,0.031426328101553914,0.9548162221971354,0.032625466785452355,0.9216188945360568,0.04171209120097001,0.8730076602874621,0.05231761331112616,0.7901237482854728,0.0516551333020302,0.8969671407147921,0.034779659792027295,120
ME,2015-2016,0.13613443117585766,0.09764603108020452,0.5666838837795152,0.1685226139747533,0.20967844387624293,0.11174387346023384,0.40230967476782287,0.08250748272905663,0.31616252800148603,0.07684020883696825,0.17071727235502765,0.05500185815842777,0.35128825979303724,0.07741971470761148,0,0,0.8292907474054177,0.06100775433541505,0.7967422278340388,0.053946518822329925,0.9332500244150428,0.04824389470697549,0.6980774665362295,0.0766697144982916,0.8512804737206936,0.061117650725750275,0.7860689997069584,0.07090510688651316,88
ME,2017-2018,0.03303844409237481,0.024065367366290568,0.3590931423509036,0.08323388307963699,0.21034934586255866,0.07452135116795514,0.2606587233373597,0.07107277974428518,0.10661261900390456,0.037063134888722545,0.0797056625219328,0.027857624745006623,0.20855955869324694,0.061399344596036826,0.056880658366294384,0.033522004825892245,0.7876759152357284,0.08767022346234545,0.5782686023254995,0.08520446250937207,0.9215778887665291,0.04337358178399711,0.6910924778588652,0.08931622725495629,0.8192850674236951,0.08369975549747714,0.7563996837901824,0.09471003096830562,78
ME,2021-2022,0.3110924193373161,0.16039099226076695,0.4112609575109357,0.15473469376616594,0.24525999260120213,0.1351202322855067,0.8216724874006961,0.08148140074586578,0.2110613281556295,0.10134516565843703,0.14749289542738703,0.12267804235955947,0.1926300228595663,0.0975265645739404,0.010979474138900326,0.011277314695033755,0.9773962488369663,0.02106602231410599,0.8615421997336573,0.0657686644775479,0.9890205258610993,0.011277314695033774,0.8565454564358999,0.07597207320660883,0.8901130699755664,0.053831577884126194,0.9737861949762217,0.021605909110106476,44
ME,2023-2024,0.18501759833430606,0.15155205094499502,0.46857479290617987,0.1824034483593078,0.43532103044780274,0.18129752391159143,0.4546380616279307,0.15006975132115666,0.3854260919556181,0.15089311627136334,0,0,0.4559393956645355,0.15045609891648593,0.15689705640814947,0.13825243557965453,0.9713282650337736,0.02913970834988897,0.33763861401729817,0.18014719867559562,0.9986424173808284,0.0014157570816967838,0.4857529435673903,0.14857995172785726,0.7958307125529336,0.13769567080158224,1.0000000000000002,6.669357460645195e-17,35
MI,2015-2016,0.3136125824841676,0.1200038394278504,0.3482756109883148,0.0847904532972869,0.433766929690346,0.11079404102365267,0.4510192453212897,0.04286484224818593,0.21879252531726018,0.03366018227096958,0.11973609020290743,0.025629796416700216,0.28070169078153473,0.03706050455067095,0.05156167639484644,0.023975158250841625,0.8952532007370939,0.02511251270378597,0.8257978915831657,0.03437751577643264,0.8891392127561837,0.027054658475430274,0.6442902234481106,0.041370177963415015,0.7787239768096861,0.035513677755378045,0.8915684864598018,0.026094276555614606,415
MI,2017-2018,0.10247512970792422,0.020825046157130843,0.31126555679313095,0.031399260755914184,0.17373955131802182,0.022316650846793615,0.3516426270190606,0.03236199896141887,0.20696033701279262,0.02946830077920339,0.1406727870705869,0.026598737821376388,0.28356782421967835,0.029149620667024916,0.05300639984619644,0.01231312145090681,0.9388314473667886,0.01404608178441817,0.8904426758215132,0.017387145289858304,0.8656628838121663,0.027714474376528516,0.7149683480110568,0.04061446737815913,0.7682365508578741,0.04466467418627269,0.9068115930608364,0.020349526442702087,476
MI,2019-2020,0.17899615325979384,0.03932254758293333,0.3729976560574295,0.05126244584449142,0.1896595862495586,0.03176536085577878,0.5014379251947558,0.056239630750930414,0.2459153732442747,0.04656724916306566,0.161838280701477,0.03684145310539393,0.3222846939398106,0.04985895953045347,0.09552318061420154,0.03295667610154734,0.7959058934167059,0.03535140221035573,0.8769589645028822,0.03417924596911462,0.9266628150818108,0.03408782958864775,0.6411524359604002,0.05271463361181423,0.794815587499193,0.04549550879984748,0.885056884580984,0.032468272824330735,206
MI,2021-2022,0.0762817719782974,0.03265509323359343,0.41018963584930396,0.06944259279977115,0.1608698010682482,0.05179277758432564,0.4951501413437913,0.06172163232373268,0.28198054842331877,0.04847845965348527,0.12032644181667917,0.04805184155603466,0.29807087684013117,0.05281779627385103,0.08128870685605957,0.028038062099389447,0.896455032484435,0.035718978451673225,0.7630235049611759,0.05319796894646106,0.9119708364558787,0.040748859902439934,0.7466345695062134,0.05484547138380055,0.806739736512654,0.047517809244420534,0.8338117588673737,0.047195519340337194,236
MI,2023-2024,0.20122759004753507,0.04798543278573512,0.42547525543615394,0.05987118296185688,0.3035307873518035,0.05794696044140704,0.6545847281336069,0.05513661741780359,0.32067072253628237,0.05053148408993216,0.19277184684898002,0.08809831284435261,0.3772087748684367,0.056351908146221846,0.11328248450342256,0.035526097563126725,0.9133269862864163,0.035336393847342634,0.928628348879429,0.03612583059332078,0.9138606640932955,0.031015633557090746,0.8274069876767822,0.04631026957056724,0.7791980044872806,0.04826551817294035,0.847255943172094,0.04094487255591829,169
MN,2015-2016,0.12377276010054357,0.05988683905362738,0.5229398924643949,0.13769776793509073,0.17405961524763244,0.06823479798907044,0.5612681197308812,0.056628110921694806,0.18259940469866243,0.039078085722983394,0.16484727821905723,0.04081338474138847,0.2120152232052762,0.038537022387379875,0.05452025250307244,0.03286733949628091,0.9615797783305299,0.021790971537492106,0.8408374606625684,0.037617966346517984,0.9700014866989458,0.015990446312874454,0.7522773047805027,0.05108302202528399,0.7618387877449143,0.051826598605244294,0.8722863840573902,0.040252329769738186,300
MN,2017-2018,0.0743347458833518,0.02073122741674088,0.4249691765010186,0.056210137913307985,0.1583513738813035,0.03141925397509703,0.43638776649820016,0.05820970330066133,0.24656388711858884,0.049833726579962635,0.17811667017544752,0.04170233625523931,0.3693801224058911,0.05432357079519091,0.03739194126891769,0.016423762039510355,0.9527950381794474,0.019082833051663698,0.8047125129987881,0.05248300472817035,0.9747768389262301,0.010008668582449316,0.8699203280002268,0.031111247494361425,0.8721666164246245,0.048581641402783586,0.8883567051097916,0.03377199591421324,299
MN,2019-2020,0.09716007248738183,0.03430624871004363,0.44568719808828494,0.06210045024655057,0.35124092424439207,0.06384211530274594,0.6678739780184966,0.06082412812682798,0.16904649496565255,0.047287689003418225,0.11083714734270467,0.03765818194392064,0.36156369330829313,0.06168868876433397,0.14383062457190277,0.04213209742181472,0.7554671779280927,0.04263559062276103,0.8330978041610618,0.046265275525540286,0.9136224468370823,0.03939105195821347,0.8039647331665498,0.04971227927848614,0.8496228394052501,0.04378952943117406,0.8664299461776839,0.033514138892141554,150
MN,2021-2022,0.17038243307762035,0.062389550645035825,0.37893272979483417,0.0751731739820297,0.13486693042735923,0.04946971155788794,0.6107155334710772,0.07136350108671309,0.2792337574637436,0.059649714013116376,0.093115804753832,0.03986551500301901,0.28945254514000984,0.06155979889958247,0.14192518361417655,0.05946236252177693,0.9938388449775829,0.004714065539721816,0.7659491226982844,0.06313090087926654,0.9459031363477138,0.02126177077327667,0.8564396930106343,0.05022492934618076,0.8290838913443255,0.05405583305854179,0.7989352767823437,0.058414618205714815,183
MN,2023-2024,0.0685890820900347,0.03942063580996217,0.3302422452419814,0.08246573502064496,0.229767901194282,0.07294066879283884,0.6142344479030932,0.09552036562721483,0.4754964696124501,0.08611431807729474,0.08136594322037317,0.04759555182294033,0.2827200441713959,0.06670407098672283,0.01932351584392269,0.013906368287848027,0.9920996411939211,0.005711107931049788,0.9781460984699767,0.01784641251953173,0.8842326892938176,0.054215705633977526,0.7969294271011015,0.08491904812201545,0.7088444775299944,0.09181692075609865,0.8813869207811773,0.06275168310190589,110
MO,2015-2016,0.3991392502063277,0.0991939482641853,0.3867697125081097,0.09660760913600368,0.41913452326883077,0.0983849107222522,0.41387745484684174,0.05780721768638553,0.14040325527093653,0.033480437709237865,0.1427441675252774,0.03849972740118839,0.2882787855403637,0.04943681857152634,0.05679540896151716,0.036525335316479654,0.880562187789537,0.03202610616848418,0.8507426767516286,0.03601648348209315,0.8881185887145887,0.03405171466449738,0.6891814711586101,0.06480551529225959,0.7745530115364591,0.05232009564868591,0.8936717864695831,0.034444703569271935,258
MO,2017-2018,0.17892798718754066,0.05165438398099347,0.3790632715497373,0.054249402731610226,0.27252344241242465,0.051178983046937146,0.29712618778671035,0.04697798564562079,0.22736532188621017,0.03866200851225417,0.1907017435513819,0.05468758048150645,0.4185484447908047,0.052958950305704036,0.08674533629832604,0.032448108897742724,0.8870180385768389,0.02667861885903238,0.7790624785732627,0.039300286830246084,0.9052778312233298,0.03001347424574872,0.6893246468707447,0.05495893537932999,0.7992246268223241,0.05259525558889759,0.9031109175013102,0.026770308355655487,291
MO,2019-2020,0.08791980314119796,0.026723118933466405,0.34680442136035944,0.06271721032089306,0.3301846735636834,0.06036662536717958,0.6347670046582697,0.06575753687084424,0.26010364229740424,0.06224547507991342,0.1621102566604747,0.0506025135368553,0.2488724141121042,0.049073154042674934,0.11303344132574647,0.03724514287206048,0.7964196653072352,0.043815057631888775,0.8515951163456442,0.047562736017746785,0.9306194357395259,0.037533027038205505,0.7349604286054471,0.059351322774419214,0.8178376835814694,0.05519982885908162,0.9149993490678143,0.02649462106342717,144
MO,2021-2022,0.10699378410673935,0.05615223843570719,0.41521045442649523,0.07631422690740382,0.4191426076210347,0.07840081180868845,0.5612671533502329,0.07075002588016509,0.2674900591042454,0.05080793797588723,0.049767594070105635,0.017320661497411512,0.28286886827589897,0.05020323064927275,0.19085707108913047,0.05310371975511738,0.8753080682879222,0.04586436380886517,0.8273366937239888,0.054039366146109664,0.9348277605448979,0.040149373148904224,0.71028052632779,0.06970789925694976,0.8291634148708832,0.05406099748129286,0.851136311024804,0.04759084180639848,190
MO,2023-2024,0.10627548951017067,0.052898196671233674,0.43014560877303676,0.10218047387811757,0.30368011332061745,0.09572522692904528,0.7367244115393217,0.07618159749356189,0.6517493016698415,0.07953332996953498,0.06968119802191089,0.04648604451916276,0.3164776862268252,0.08550524180306023,0.19312127515045893,0.07837644931457147,0.8652660972583877,0.055577595526232516,0.7825828152551232,0.13640548628784202,0.9302852452979014,0.038535687237983444,0.8704777695086137,0.05693122948067694,0.8429494690211226,0.0802778150401183,0.8339598730491529,0.0586108954193855,77
MS,2015-2016,0.2971355796580023,0.15667692457012547,0.40447240469888845,0.17104320025118722,0.4107118652313702,0.17141901791565603,0.426627310459262,0.10103260815408407,0.19922017906704062,0.06876040844017794,0.10283343741820451,0.05684994623542567,0.15881727247562902,0.07304567251533998,0,0,0.7779855349520032,0.08199472487382371,0.5667979984404232,0.09732654106940239,0.8232474903172083,0.08344240782475926,0.6877484394230403,0.10150702507323851,0.7177730855691025,0.09231018909518525,0.9471478933112356,0.03787384541469858,66
MS,2017-2018,0.17293829777380357,0.06548587543688299,0.2926979948413931,0.06437748910507951,0.299748625288331,0.06874969407807598,0.09408163328353088,0.02818404424206029,0.30611881302539623,0.06937690505119609,0.11218056145609212,0.03850635839318817,0.32806028843973084,0.06669584487794,0.1377014441768282,0.06940756803054339,0.8571274192357463,0.045903180664942506,0.7731389095298552,0.053752586479960285,0.9987724496350023,0.0012384569399943397,0.2577716258418534,0.07802992055838433,0.7566711674944178,0.07756592925948128,0.8517359273247501,0.04936150124924671,100
MS,2019-2020,0.24891361939080503,0.08843018373484214,0.3543882452568893,0.08674807391308485,0.31588179917678033,0.08489149077834064,0.51883778038328765,0.09592557163764813,0.22739176061335076,0.07247053569547754,0.10930412201067416,0.053463679709040986,0.32872708824008645,0.0832708463457132,0.08730765711877528,0.0350886250449397,0.6394967952425586,0.08374773170390278,0.3463644316444241,0.08277111493978959,0.8820185533585608,0.07218508528370973,0.7073328484338245,0.08013859245210354,0.7070856313928016,0.08715792955170718,0.8962733034947004,0.04330445207711801,75
MS,2021-2022,0.14085023399162658,0.08554045507092756,0.20864479880804226,0.09187468657742695,0.2140959995075699,0.07545768291269822,0.5370960150059558,0.11167214852713211,0.2665892157921074,0.09623779838110444,0.14112940194292722,0.06652095254541995,0.26310854587504123,0.09764371260013473,0.18938998568111476,0.08514873499968229,0.8180372597315896,0.0683206558375317,0.6027038872021219,0.09749817847649134,0.8867201338166312,0.060161903205131685,0.7732544575976601,0.09332788064137534,0.7762935493820298,0.0917847724377605,0.8489235997020756,0.055510366385211195,53
MT,2015-2016,0.1400607837336408,0.13361171275951503,0.38243651405336554,0.1959709884066209,0.5107529912559192,0.21558575020695625,0.5381058895409523,0.10668640462700014,0.21067643795005192,0.11267554744522251,0.1440378961344905,0.05692864183579919,0.2871428199275767,0.08477431001499736,0.0058227396003897175,0.006107744381506274,0.8658269538575349,0.05735210841484373,0.3412143782066327,0.09059563057999254,0.9417142203264456,0.029395502722675174,0.6654816298099574,0.11501872849816873,0.7715131635588862,0.10344550494356582,0.8016014879429838,0.09619078603025714,50
MT,2017-2018,0.17760571111331983,0.07477330030448139,0.38849206575658973,0.09062120831454203,0.13277167566790446,0.05287911320463639,0.18725401846831047,0.0634082937710636,0.2445940653411664,0.079489928118389,0.11997785606607106,0.0527798772050804,0.29442128205401247,0.08525059428086632,0.004334377906335691,0.004389326374019237,0.9283308711794309,0.04154470611199241,0.4750939112311007,0.08775256901811913,0.8418671803094901,0.061869640609524636,0.6432783091826438,0.1322960841889131,0.815449596191636,0.09812104315299101,0.7746451929878686,0.07673258708544697,47
MT,2021-2022,0.0016515008816491228,0.0017281124905995122,0.5168935598339469,0.15660128881180815,0.15947056069427815,0.10491300891920945,0.3798080094664986,0.12981369201684187,0.33607379379743996,0.1312229141519013,0.12045099337217952,0.10504510391370395,0.19553469212510619,0.1083967769926836,0.276034789567213,0.12967649885219057,0.7858382396558863,0.12815061765948949,0.41952116158638425,0.13387530738158113,0.8019238486230488,0.12257626619735393,0.9012142434903191,0.06965650695919716,0.8340592612431615,0.11679255300553723,0.560038385742374,0.1392248697226285,29
